"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_symbol"
"Vps11",0.000834283362654196,0.0797131442524385,0.222,0.173,1,"Vps11"
"Asun",0.000837048507702996,0.0605921243498061,0.177,0.132,1,"Asun"
"Ints4",0.000837846357991572,0.0598147276793157,0.154,0.112,1,"Ints4"
"Cpsf4",0.000843803316596575,0.0502667947462859,0.11,0.075,1,"Cpsf4"
"Ccng1",0.000851152290811228,0.0750304241789767,0.181,0.137,1,"Ccng1"
"Limk1",0.000856313405485294,0.0619126442904072,0.148,0.107,1,"Limk1"
"Pwp1",0.000864110086051096,0.0721675651856535,0.145,0.106,1,"Pwp1"
"Lipa",0.000867511368811409,0.0502497241282712,0.186,0.139,1,"Lipa"
"Dus1l",0.000867987326632857,0.0578334247384345,0.18,0.134,1,"Dus1l"
"Tamm41",0.000871346242331398,0.0462721583524255,0.105,0.071,1,"Tamm41"
"Hmgxb4",0.000878258281158348,0.0706976275498021,0.172,0.129,1,"Hmgxb4"
"Papd5",0.000888435888477862,0.0775152012104901,0.177,0.133,1,"Papd5"
"Adck2",0.000890603309191017,0.0547503583323199,0.158,0.116,1,"Adck2"
"Ell2",0.00089342146501124,-0.0627997228553257,0.067,0.108,1,"Ell2"
"Nrf1",0.000900411022916551,0.0640271282064629,0.122,0.086,1,"Nrf1"
"Josd2",0.000904248193826018,-0.357770748356134,0.493,0.507,1,"Josd2"
"Enoph1",0.000905106535484908,0.0753266342230792,0.368,0.308,1,"Enoph1"
"Scarb1",0.000906986085650349,0.0627575834783058,0.17,0.127,1,"Scarb1"
"Chd7",0.000911921165684017,-0.0901997738436652,0.11,0.156,1,"Chd7"
"Snupn",0.000918295019354869,0.0635386229228741,0.134,0.096,1,"Snupn"
"Agps",0.000918654044837163,0.0617624904141779,0.158,0.117,1,"Agps"
"Slk",0.00092098098330107,0.0683388712042812,0.196,0.15,1,"Slk"
"Src",0.00092448486299136,0.0539272698951112,0.132,0.094,1,"Src"
"Slc38a9",0.000941851040819539,0.0588957344068028,0.128,0.091,1,"Slc38a9"
"Hrsp12",0.000953456674269185,0.0842347792441466,0.231,0.183,1,"Hrsp12"
"Grik3",0.000956991717563626,0.045795089301101,0.125,0.087,1,"Grik3"
"Homer2",0.000959579176686802,0.0512308489474983,0.108,0.074,1,"Homer2"
"Smg7",0.000962329379823643,0.0674009372828953,0.207,0.159,1,"Smg7"
"Ubald2",0.0009690104144714,0.0899803534984547,0.323,0.267,1,"Ubald2"
"Fuca1",0.000970031656799214,0.120094942724784,0.434,0.379,1,"Fuca1"
"Pak7",0.000972022578201314,0.0802810418190913,0.301,0.246,1,"Pak7"
"Eif4e2",0.000977642088879203,0.0898128305332294,0.256,0.207,1,"Eif4e2"
"Mgat1",0.000977764086152242,0.0720460767819757,0.189,0.144,1,"Mgat1"
"Stard4",0.000979413262143203,0.0544163176962042,0.119,0.083,1,"Stard4"
"Pik3r4",0.000979680249693219,0.0581497858208192,0.123,0.087,1,"Pik3r4"
"Fam193b",0.000986696887014017,0.0661072056990879,0.154,0.113,1,"Fam193b"
"Ece1",0.000995007327154094,0.0484345039051327,0.151,0.109,1,"Ece1"
"Cep57l1",0.000997036384091223,0.0512773420002752,0.126,0.089,1,"Cep57l1"
"Trp53rkb",0.00100953312735223,0.0533131098995127,0.114,0.079,1,"Trp53rkb"
"Zc3h7b",0.00101058456667383,0.0535835215700688,0.158,0.116,1,"Zc3h7b"
"Hmgb2",0.00101254624678622,-0.110791698846606,0.099,0.144,1,"Hmgb2"
"Cherp",0.0010127221642768,0.0597627293372332,0.151,0.11,1,"Cherp"
"Hdac7",0.00101326474427012,0.0736725845503785,0.167,0.125,1,"Hdac7"
"Nek7",0.00103463799473865,0.113045476591376,0.196,0.153,1,"Nek7"
"Rpe",0.00104324908945557,0.0712926943537859,0.192,0.147,1,"Rpe"
"Bnip2",0.00105610005330327,0.0773656006181234,0.215,0.168,1,"Bnip2"
"Kcnn2",0.00105610417429292,0.0478940828357672,0.114,0.079,1,"Kcnn2"
"Commd2",0.00105944356474956,0.0907363180479535,0.248,0.2,1,"Commd2"
"Rnf40",0.00106892641017117,0.0525697836421901,0.122,0.086,1,"Rnf40"
"2310011J03Rik",0.00107500169174444,0.0770750802295794,0.272,0.22,1,"2310011J03Rik"
"Rgl2",0.00107776165014084,0.069887801833251,0.181,0.137,1,"Rgl2"
"Rnaseh1",0.00107984565593959,0.0618475769373486,0.131,0.094,1,"Rnaseh1"
"Khk",0.0010802806916812,0.0766893683584526,0.142,0.104,1,"Khk"
"Dusp22",0.0010850734983384,0.0570163283425116,0.126,0.09,1,"Dusp22"
"Flcn",0.00108660165854627,0.0716634427472179,0.205,0.16,1,"Flcn"
"Rexo2",0.00109105084950767,0.0940988877896592,0.548,0.481,1,"Rexo2"
"Ipo9",0.00109279394277175,0.0851324324197024,0.225,0.179,1,"Ipo9"
"Siah2",0.00109584979777129,0.0498656939436823,0.151,0.11,1,"Siah2"
"Txndc16",0.00111213926104959,0.0811446865067605,0.379,0.321,1,"Txndc16"
"Rasal1",0.00112123621363002,0.0646752224992237,0.155,0.115,1,"Rasal1"
"Ttf1",0.00112559545913901,0.0574419898402372,0.149,0.109,1,"Ttf1"
"Prr14",0.0011279492173888,0.072600454094822,0.137,0.1,1,"Prr14"
"Sgce",0.00113848143030215,0.0846705373904846,0.42,0.361,1,"Sgce"
"Pdzd2",0.00114792004785606,0.0638115657214311,0.107,0.073,1,"Pdzd2"
"Setd1a",0.00115226003392754,0.0485700914216175,0.11,0.076,1,"Setd1a"
"Unc45a",0.0011555801404309,0.058902740500151,0.183,0.138,1,"Unc45a"
"Fam63a",0.00116246905851021,-0.0609810881232038,0.062,0.101,1,"Fam63a"
"Prkrir",0.00116457558014573,0.0591257432624754,0.18,0.136,1,"Prkrir"
"Tm7sf3",0.00117431772690577,-0.149965826773672,0.256,0.304,1,"Tm7sf3"
"Pex12",0.00118942674630325,0.0591246394206991,0.111,0.077,1,"Pex12"
"Scaf1",0.001202275551863,0.046917021298839,0.111,0.077,1,"Scaf1"
"Mettl8",0.00120947021840606,0.0528337749811984,0.114,0.08,1,"Mettl8"
"Dab2ip",0.00121655681996538,0.0634439636358796,0.18,0.136,1,"Dab2ip"
"Mcmbp",0.00122672498139277,0.0714825063482652,0.228,0.179,1,"Mcmbp"
"Ttc5",0.00123499621003558,0.0769047919947914,0.251,0.202,1,"Ttc5"
"Ccl4",0.00125657099364449,-0.969110857277821,0.349,0.291,1,"Ccl4"
"0610030E20Rik",0.00125851734276028,0.0619160034026521,0.192,0.147,1,"0610030E20Rik"
"Kdm6a",0.00126522457221847,0.0655760882317598,0.189,0.145,1,"Kdm6a"
"Il6st",0.00126966254108462,0.0696074198016118,0.149,0.111,1,"Il6st"
"Park2",0.00127233584347171,0.0514909198238729,0.122,0.086,1,"Park2"
"Satb1",0.00127808216915733,0.08645093476703,0.117,0.083,1,"Satb1"
"Arhgap35",0.00128297551994064,0.0734391755892993,0.224,0.175,1,"Arhgap35"
"Klf3",0.00129705860069207,-0.0764514913641734,0.084,0.126,1,"Klf3"
"Scaf4",0.00130056557693777,0.0478023842786127,0.116,0.081,1,"Scaf4"
"Prkca",0.00131642210156452,0.0926046676797531,0.336,0.279,1,"Prkca"
"Snapin",0.00132978731069124,0.0767125902805837,0.49,0.426,1,"Snapin"
"Nubp1",0.00134952271701789,0.0460496796478443,0.122,0.086,1,"Nubp1"
"Usp42",0.00135209543557397,0.0485824771431841,0.114,0.08,1,"Usp42"
"Sppl2a",0.00138195528496757,0.0707026497547972,0.218,0.171,1,"Sppl2a"
"Abhd13",0.00138347071691991,0.0514510162240464,0.143,0.104,1,"Abhd13"
"D17Wsu92e",0.00138443007023105,0.0936118169247164,0.259,0.212,1,"D17Wsu92e"
"Prcp",0.00138601707381817,0.0563040611988705,0.14,0.102,1,"Prcp"
"Med17",0.00139982312986405,0.0600663166541243,0.152,0.113,1,"Med17"
"Csrp2bp",0.00140463498149215,0.0507480734791211,0.108,0.075,1,"Csrp2bp"
"Trps1",0.00140686404681358,0.0660808647762581,0.169,0.127,1,"Trps1"
"Fkbp15",0.00143155076463651,0.0402696633173309,0.132,0.095,1,"Fkbp15"
"Tmem101",0.00144884776466813,0.0969309859391426,0.257,0.212,1,"Tmem101"
"Mast3",0.00147169944362078,0.0726783619341763,0.204,0.159,1,"Mast3"
"Sft2d3",0.00147300496430917,0.0579170033951389,0.187,0.143,1,"Sft2d3"
"Ier5",0.00147345981106063,0.0391230606505389,0.237,0.186,1,"Ier5"
"Samhd1",0.00148566244103351,0.0549554997364701,0.113,0.079,1,"Samhd1"
"Cntln",0.00148582562533275,0.0899188968080785,0.172,0.132,1,"Cntln"
"Msi1",0.00150657166679636,0.0547911357441605,0.123,0.088,1,"Msi1"
"Trabd",0.00150980957417353,0.0557668688511619,0.174,0.131,1,"Trabd"
"Tmem165",0.00150994228500587,0.0872122201331355,0.263,0.215,1,"Tmem165"
"Agbl3",0.00151920393041956,0.0476074853366449,0.12,0.085,1,"Agbl3"
"Ormdl2",0.00152179874725288,-0.0658279034408297,0.073,0.112,1,"Ormdl2"
"Slc9a8",0.00152777324956092,0.0510601102647442,0.122,0.087,1,"Slc9a8"
"Zmiz1",0.00152809523716179,0.0834841452595298,0.265,0.214,1,"Zmiz1"
"Pcyt1a",0.00154127981050154,0.0619411642745616,0.151,0.112,1,"Pcyt1a"
"Sh2b1",0.00155769988138449,0.0602591060554404,0.199,0.154,1,"Sh2b1"
"BC002059",0.00155889534867333,0.0436382121171954,0.116,0.081,1,"BC002059"
"Vldlr",0.00157776836028995,0.0910566441674123,0.362,0.309,1,"Vldlr"
"Actr1a",0.00157785582283933,0.0936642502527207,0.416,0.36,1,"Actr1a"
"Sytl2",0.00158565964275564,-0.0958297360904878,0.117,0.161,1,"Sytl2"
"Zfx",0.00158834919277535,0.066815621307588,0.174,0.132,1,"Zfx"
"B3gat1",0.00160373042734356,0.0810639656740497,0.237,0.189,1,"B3gat1"
"Prpf4",0.0016065896696445,0.0612661498609487,0.148,0.109,1,"Prpf4"
"Git1",0.00160958249992759,0.0742741042872048,0.21,0.165,1,"Git1"
"Tsc22d2",0.00162804940697894,0.0778467271962537,0.274,0.223,1,"Tsc22d2"
"Sec14l1",0.00163194520008772,0.0928219981762965,0.247,0.199,1,"Sec14l1"
"Luzp2",0.00165506048983793,0.0914504943516521,0.315,0.259,1,"Luzp2"
"Nacc2",0.00165571671447886,-0.0727136253451615,0.14,0.189,1,"Nacc2"
"Slc35e2",0.00165642437581857,0.0545496075973234,0.102,0.071,1,"Slc35e2"
"Arap2",0.00165657166608168,-0.125969388610254,0.149,0.194,1,"Arap2"
"Lpcat4",0.00167496911061197,0.0453706773548112,0.107,0.074,1,"Lpcat4"
"Nr1d1",0.00171088125460443,0.0676164315971064,0.163,0.123,1,"Nr1d1"
"Trim8",0.00171959754272084,0.0839669782872805,0.271,0.222,1,"Trim8"
"Mrps2",0.00175166539032009,0.0512759615779272,0.122,0.087,1,"Mrps2"
"Pank3",0.00175582578519161,0.0625310973991712,0.21,0.165,1,"Pank3"
"Vps54",0.00176544344292765,0.0522284982014603,0.111,0.078,1,"Vps54"
"Tmem87a",0.00177481112435253,0.0574534753163857,0.155,0.116,1,"Tmem87a"
"Smg9",0.00178432075947723,0.0642631060783033,0.172,0.131,1,"Smg9"
"Smc2",0.00179102151500887,0.0710346834206748,0.163,0.124,1,"Smc2"
"Tmem219",0.00182445494962618,0.0731044332218949,0.279,0.227,1,"Tmem219"
"Chrnb2",0.00183319835849988,0.0581840464734008,0.12,0.086,1,"Chrnb2"
"Lrrc8d",0.00184832526807071,0.0705318145771816,0.183,0.141,1,"Lrrc8d"
"Man1b1",0.00190187265477189,0.0732045773062834,0.239,0.192,1,"Man1b1"
"Med24",0.00190932559806423,0.061179792896395,0.172,0.131,1,"Med24"
"Ano4",0.00191246612911183,-0.0647241718390677,0.082,0.122,1,"Ano4"
"Adck3",0.00193172655340985,0.044494036713429,0.114,0.081,1,"Adck3"
"Gfm2",0.00193197042628235,0.0481145559567008,0.132,0.096,1,"Gfm2"
"Gstt1",0.00194584320586757,0.0481923779845033,0.107,0.074,1,"Gstt1"
"Nipsnap3b",0.00197753670179294,0.102438490613507,0.323,0.274,1,"Nipsnap3b"
"Cutc",0.00201243079587096,0.0457829518111244,0.1,0.069,1,"Cutc"
"Zdhhc13",0.00201937170958949,0.0566140046781906,0.119,0.085,1,"Zdhhc13"
"Slc30a4",0.00203262086131836,0.0522187632153523,0.126,0.091,1,"Slc30a4"
"Nubp2",0.00204009488201078,0.0449953175862041,0.184,0.14,1,"Nubp2"
"Morc2a",0.00204695592103525,0.0506227282573548,0.114,0.081,1,"Morc2a"
"Rab8b",0.00206014447084132,0.0565908520412218,0.207,0.162,1,"Rab8b"
"Stk3",0.00208405969218295,0.0568665900044573,0.128,0.093,1,"Stk3"
"Dhcr7",0.00210702656329961,0.0568264933581518,0.28,0.228,1,"Dhcr7"
"Slc39a3",0.00210918312659126,0.0704611286616667,0.177,0.137,1,"Slc39a3"
"Eef1d",0.00211017815318744,0.0700264846384386,0.527,0.463,1,"Eef1d"
"Sik2",0.00212199460947043,0.070480775480048,0.184,0.143,1,"Sik2"
"Aatf",0.00213736688938736,0.0586208925611278,0.175,0.134,1,"Aatf"
"Golga7",0.00214376831583481,-0.239324177030437,0.486,0.512,1,"Golga7"
"Pabpc4",0.00217340540302272,0.0547833002981576,0.142,0.105,1,"Pabpc4"
"Zfp704",0.00219545670265432,0.0624287828294233,0.169,0.129,1,"Zfp704"
"Nacc1",0.00221766669440862,0.0492730695183912,0.111,0.079,1,"Nacc1"
"Tet1",0.00222626316103904,0.0733107730153779,0.122,0.089,1,"Tet1"
"Pot1a",0.00231437887822437,0.0584854638971302,0.143,0.107,1,"Pot1a"
"Idh1",0.00234483896235612,0.0527704735022907,0.323,0.271,1,"Idh1"
"Eif2d",0.00236489317775001,0.0565449845165001,0.163,0.124,1,"Eif2d"
"Cacna1g",0.00238367705772871,0.0478156889579189,0.125,0.09,1,"Cacna1g"
"Hn1l",0.00239197107921852,0.0497457933445541,0.105,0.074,1,"Hn1l"
"Lrp3",0.0023997259091518,0.0564288272511868,0.146,0.109,1,"Lrp3"
"Smad5",0.00241572463233335,0.0610707321001644,0.158,0.12,1,"Smad5"
"Mitd1",0.00242894962322076,0.0515358221173299,0.14,0.104,1,"Mitd1"
"Timm21",0.00243908148443131,0.0537007982386466,0.158,0.119,1,"Timm21"
"Zcchc3",0.00244450716246219,0.0594838598450869,0.175,0.135,1,"Zcchc3"
"Tmem184b",0.00247180050853207,0.0522077923215165,0.149,0.111,1,"Tmem184b"
"Mpdz",0.00247557106154909,0.054260441285629,0.177,0.135,1,"Mpdz"
"Inpp5e",0.00248368242377305,0.0476400955596008,0.105,0.074,1,"Inpp5e"
"Apbb2",0.0024897843592481,0.0830694521725347,0.324,0.27,1,"Apbb2"
"Tcof1",0.00249410989497869,0.0714416286943117,0.178,0.138,1,"Tcof1"
"Myo18a",0.00251124235635665,0.0574445892174848,0.288,0.235,1,"Myo18a"
"Snx30",0.00251795570359427,0.0895047129200432,0.28,0.233,1,"Snx30"
"Rrp36",0.00252673127851585,0.064385661754306,0.164,0.126,1,"Rrp36"
"Tmem129",0.00254005926642328,0.0535543210824721,0.148,0.111,1,"Tmem129"
"Fnbp1",0.00257328070364576,-0.136138714684645,0.257,0.302,1,"Fnbp1"
"Trp53bp2",0.00257746917598087,-0.0866603361438142,0.116,0.158,1,"Trp53bp2"
"Atp9b",0.00260856549432468,0.0477781214871738,0.132,0.097,1,"Atp9b"
"Rrp9",0.00263373483202552,0.0653969056967746,0.18,0.14,1,"Rrp9"
"Amz1",0.00265366566074198,0.0452137784409752,0.113,0.08,1,"Amz1"
"Cln3",0.00267184349452564,-0.066522853586834,0.099,0.139,1,"Cln3"
"Extl3",0.00270032309336863,0.0506199658568417,0.155,0.117,1,"Extl3"
"Rnf138",0.00271818159461656,0.0701569627542729,0.236,0.19,1,"Rnf138"
"Sephs1",0.00271997453993418,0.0509243471551032,0.11,0.078,1,"Sephs1"
"Abcg1",0.00272599227702661,0.0710163853128389,0.228,0.184,1,"Abcg1"
"Srd5a3",0.00277116492886156,0.0579145172051285,0.164,0.125,1,"Srd5a3"
"Fam102a",0.00277147178825952,-0.0749270803369964,0.114,0.155,1,"Fam102a"
"Snx24",0.00279756351369395,0.0492026002181095,0.117,0.084,1,"Snx24"
"Sox4",0.00280125466204654,0.0378913010333014,0.247,0.198,1,"Sox4"
"Abhd17a",0.00280487067432849,0.085356501262674,0.339,0.29,1,"Abhd17a"
"Serinc3",0.0028195978049082,0.0526213977360673,0.379,0.319,1,"Serinc3"
"Gm26890",0.00283902963164288,0.0556119877510192,0.132,0.098,1,"Gm26890"
"Carhsp1",0.00284026328346696,-0.177367470379344,0.271,0.317,1,"Carhsp1"
"Tet3",0.00284770617588356,0.0655363500615528,0.228,0.184,1,"Tet3"
"Kansl1l",0.00290341546413523,0.0484263780880107,0.119,0.086,1,"Kansl1l"
"Scrn3",0.00290470833517423,0.0510616115224032,0.122,0.089,1,"Scrn3"
"Tapbp",0.00290926017648922,0.0668240964197744,0.195,0.153,1,"Tapbp"
"Spata2",0.00292084077970635,0.0399574821283628,0.108,0.077,1,"Spata2"
"Zdhhc14",0.00294072051008178,0.0584116919908743,0.155,0.118,1,"Zdhhc14"
"Cstf1",0.00294978131589709,0.0451018136767742,0.12,0.087,1,"Cstf1"
"Dmwd",0.00295539462637341,0.0747090123877515,0.28,0.232,1,"Dmwd"
"Tet2",0.00297297086784114,0.053788024464278,0.213,0.168,1,"Tet2"
"E4f1",0.00298259459424705,0.0482738979262387,0.142,0.105,1,"E4f1"
"Pkn1",0.00301234181935432,0.0531496817397075,0.134,0.099,1,"Pkn1"
"Asb6",0.00302620434486738,0.0490080442533894,0.128,0.094,1,"Asb6"
"Fam173b",0.003028561170617,0.0455805018692331,0.104,0.073,1,"Fam173b"
"Dhdds",0.00303137587553135,0.057819063916511,0.184,0.144,1,"Dhdds"
"Cc2d2a",0.00303590260925531,0.0384917320999212,0.12,0.087,1,"Cc2d2a"
"Mapk3",0.00305893004493763,0.0346329715806826,0.482,0.416,1,"Mapk3"
"Mllt6",0.00306623662944621,0.0492489290557606,0.119,0.086,1,"Mllt6"
"Itgb8",0.00308522884021584,-0.0851368332548638,0.111,0.152,1,"Itgb8"
"Tnrc18",0.00310363790120398,0.0478457117068281,0.113,0.081,1,"Tnrc18"
"St3gal3",0.00312903029621991,0.0452397399068951,0.114,0.082,1,"St3gal3"
"Gm5914",0.00313415267884637,0.0587575528434554,0.135,0.101,1,"Gm5914"
"Alkbh5",0.00313851802176401,0.109051693613378,0.359,0.311,1,"Alkbh5"
"Atf7",0.00314251918329769,0.0364501156856606,0.125,0.091,1,"Atf7"
"Zzz3",0.00316060907422174,0.0595905828454883,0.242,0.195,1,"Zzz3"
"Kdelr2",0.00316592188665916,0.102260540918474,0.245,0.203,1,"Kdelr2"
"Inpp5a",0.00317219362786941,0.0356348495726812,0.1,0.07,1,"Inpp5a"
"Ide",0.00318726406432013,0.0717476723732908,0.285,0.236,1,"Ide"
"1300002E11Rik",0.00324961542610571,0.0428793220743343,0.111,0.08,1,"1300002E11Rik"
"Ddx39",0.00325709000343808,0.0505890283917407,0.166,0.127,1,"Ddx39"
"Klhl2",0.00325770880797775,0.0583306291701896,0.374,0.316,1,"Klhl2"
"Trp53inp2",0.00326186155655039,0.0484639952278801,0.143,0.107,1,"Trp53inp2"
"Bnip3l",0.00327022478346211,0.0340535296422688,0.76,0.698,1,"Bnip3l"
"Inpp5j",0.00333906536845733,0.0538344089262826,0.108,0.077,1,"Inpp5j"
"Tmem132b",0.00334265189854275,0.0815770426776648,0.239,0.194,1,"Tmem132b"
"Arhgap33",0.00335108557210888,0.0582200908297495,0.16,0.122,1,"Arhgap33"
"Zfp160",0.0033602523343118,0.0472451653138943,0.114,0.082,1,"Zfp160"
"Rasd1",0.00336382519330189,-0.0263628794489889,0.129,0.093,1,"Rasd1"
"Unk",0.00337661359373795,0.0413798851472752,0.107,0.076,1,"Unk"
"Lta4h",0.00342705559669953,0.0643387339312381,0.178,0.139,1,"Lta4h"
"Tdrd3",0.00346122749383488,0.0425389155585215,0.108,0.077,1,"Tdrd3"
"Sc5d",0.00347807484611336,0.0787376336140181,0.42,0.367,1,"Sc5d"
"Zfp579",0.0034805265182609,0.0546767462149063,0.157,0.119,1,"Zfp579"
"Pomgnt1",0.00348794014680863,0.0696259758358838,0.202,0.161,1,"Pomgnt1"
"Acad8",0.00350415621948387,0.0595015201413876,0.157,0.12,1,"Acad8"
"Tmem42",0.00352561744823812,0.0566252059527572,0.149,0.113,1,"Tmem42"
"Ubash3b",0.00356891718865336,0.0581634116685497,0.139,0.104,1,"Ubash3b"
"Plxnb2",0.00358241503348941,0.0417990418006363,0.126,0.093,1,"Plxnb2"
"Acot1",0.00360907826517672,-0.071647139732643,0.076,0.112,1,"Acot1"
"Arc",0.00361585590404504,0.169743917326944,0.172,0.135,1,"Arc"
"Rgs16",0.00362945931858596,-0.00429934298246482,0.151,0.112,1,"Rgs16"
"Llgl1",0.00364679417802414,-0.0677981757294159,0.067,0.101,1,"Llgl1"
"Slc2a1",0.00365116981136026,-0.196991348322795,0.139,0.179,1,"Slc2a1"
"Ifnar2",0.00365553042214272,0.0537404160159111,0.189,0.148,1,"Ifnar2"
"Carm1",0.00365900646967723,0.042029794133176,0.108,0.077,1,"Carm1"
"Man1a",0.0036598895011201,0.102145635253072,0.177,0.14,1,"Man1a"
"Paqr7",0.00366843027453785,0.0654031809637209,0.192,0.151,1,"Paqr7"
"Mfsd1",0.00368981921933241,0.0451798598352573,0.129,0.096,1,"Mfsd1"
"Cdh22",0.00369049107759648,0.0478940828357672,0.108,0.077,1,"Cdh22"
"Zfp652",0.00371988565406291,0.0587901163485755,0.152,0.116,1,"Zfp652"
"Esrra",0.00375487649668208,0.0467029338012376,0.117,0.085,1,"Esrra"
"Osbp",0.0037683073030046,0.0549345240166863,0.102,0.073,1,"Osbp"
"Psph",0.00377614481223172,-0.0711186269224503,0.122,0.162,1,"Psph"
"Ss18",0.00382485782097648,-0.0545110452965367,0.072,0.107,1,"Ss18"
"Ccs",0.00382566740114365,0.0634883585207122,0.245,0.201,1,"Ccs"
"Srsf9",0.00384755464429216,0.0724911642838635,0.26,0.216,1,"Srsf9"
"Rangrf",0.0038983132207651,0.0492762473132687,0.11,0.079,1,"Rangrf"
"Tom1",0.00393860043129827,0.0537483826973823,0.192,0.151,1,"Tom1"
"Lipo1",0.00394053590631164,0.0455264298688934,0.108,0.078,1,"Lipo1"
"0610040B10Rik",0.00397433331876932,0.0525672335546568,0.117,0.086,1,"0610040B10Rik"
"Lin54",0.00399492325973166,0.0433563105654704,0.111,0.08,1,"Lin54"
"Rad1",0.00401466747400537,0.0561064159342276,0.155,0.119,1,"Rad1"
"Nfxl1",0.0040371537217492,0.042981269507695,0.119,0.087,1,"Nfxl1"
"Cd2ap",0.00406634668784774,0.0584158577984508,0.228,0.184,1,"Cd2ap"
"E330009J07Rik",0.00407770008842845,0.0448931411352756,0.14,0.105,1,"E330009J07Rik"
"Tarbp2",0.00413156806139347,0.0631069371266355,0.16,0.123,1,"Tarbp2"
"Endod1",0.00413175251591263,0.0446461061558296,0.408,0.347,1,"Endod1"
"C1ql3",0.0041923841056815,0.158788070142695,0.132,0.1,1,"C1ql3"
"Cstb",0.00420614440657339,0.0436273970280374,0.572,0.522,1,"Cstb"
"Nploc4",0.00420936991880169,0.0466763276316366,0.113,0.082,1,"Nploc4"
"Dock11",0.00422793500489386,0.0445902575923698,0.11,0.079,1,"Dock11"
"Nadk",0.00425522264037144,0.0587666549296361,0.209,0.167,1,"Nadk"
"Dcps",0.00426309763936222,0.071871295535927,0.279,0.232,1,"Dcps"
"Sema6d",0.00427244337596216,0.103872332589822,0.247,0.204,1,"Sema6d"
"Smurf2",0.00433009983245355,0.0427372130699783,0.11,0.079,1,"Smurf2"
"Rrm1",0.00434061447986376,0.0445799147360823,0.122,0.09,1,"Rrm1"
"Klf2",0.00439275165961827,-0.404821237708316,0.07,0.103,1,"Klf2"
"Brsk1",0.00439334579644282,0.0419429004970062,0.108,0.078,1,"Brsk1"
"2610035D17Rik",0.00452706269251798,0.0497453401611307,0.149,0.114,1,"2610035D17Rik"
"Gpr107",0.00454450303489726,0.0652249568539789,0.192,0.152,1,"Gpr107"
"Pde4b",0.00456039033550138,0.0759117931844697,0.434,0.379,1,"Pde4b"
"Klhl28",0.00457355616986867,0.0555193659412506,0.11,0.08,1,"Klhl28"
"Crip1",0.00459272040761749,-0.455497811738962,0.068,0.101,1,"Crip1"
"Rbm15b",0.00462587752039601,0.0401245489437385,0.134,0.1,1,"Rbm15b"
"Slc27a4",0.00463130306045261,0.0609464437959396,0.196,0.156,1,"Slc27a4"
"Hmbox1",0.00471537363081557,0.059226897514881,0.169,0.132,1,"Hmbox1"
"Calu",0.00471781881714561,0.0617157356421301,0.21,0.169,1,"Calu"
"Tnpo1",0.00475673884577683,0.0605238587678082,0.175,0.137,1,"Tnpo1"
"Cat",0.00476166132406456,-0.0542441499659443,0.1,0.139,1,"Cat"
"F3",0.0048112667172279,-0.15700507436949,0.068,0.1,1,"F3"
"Ctso",0.00481650779892184,-0.0782871802381655,0.105,0.142,1,"Ctso"
"Npc2",0.00481748557331608,-0.231947683945855,0.493,0.512,1,"Npc2"
"Otulin",0.00485907807760254,0.0367931244939548,0.12,0.088,1,"Otulin"
"Zfp608",0.00486223194954232,0.0641605825137385,0.149,0.115,1,"Zfp608"
"Jup",0.0049338650614347,-0.0654415383543604,0.097,0.134,1,"Jup"
"Lcmt2",0.00493578473939256,0.0536578623625501,0.11,0.08,1,"Lcmt2"
"Adap1",0.00494823188957292,0.0564372040793436,0.23,0.185,1,"Adap1"
"Fam3a",0.00498195324275364,0.0561090882212117,0.184,0.145,1,"Fam3a"
"Slc2a8",0.00499123894213165,0.0490275928826744,0.151,0.115,1,"Slc2a8"
"Sec63",0.00501150751154647,0.0660973725855523,0.262,0.217,1,"Sec63"
"Prkdc",0.00502594056500278,0.0459838062978596,0.111,0.081,1,"Prkdc"
"Ice2",0.00504974943537334,0.0435292660050429,0.104,0.075,1,"Ice2"
"Cntfr",0.00510691076006359,0.0608764607309732,0.28,0.232,1,"Cntfr"
"Vmp1",0.00522469132956128,-0.0118594076149863,0.718,0.636,1,"Vmp1"
"Slc39a13",0.0052658893213028,0.0392588017719471,0.114,0.083,1,"Slc39a13"
"Pigz",0.0052832725921583,-0.0986354274531255,0.129,0.167,1,"Pigz"
"Mtm1",0.00532815410154004,0.0516201877815678,0.137,0.104,1,"Mtm1"
"Gm29666",0.00536381868969961,0.0359953322967242,0.108,0.078,1,"Gm29666"
"Asf1a",0.00543130223598962,0.0562559922858046,0.254,0.209,1,"Asf1a"
"Sept1",0.00556282910810447,0.0446602395578602,0.161,0.124,1,"Sept1"
"Pard3",0.00559802243845328,0.0673647605262045,0.205,0.165,1,"Pard3"
"Gse1",0.00560251352786061,0.0590953083437145,0.148,0.114,1,"Gse1"
"Per1",0.00566030811407837,0.0541321121583272,0.177,0.139,1,"Per1"
